Frame,X,Y
1935,1567,947
1936,1573,946
1937,1576,944
1938,1571,943
1939,1565,942
1940,1560,941
1941,1556,941
1942,1552,941
1943,1549,941
1944,1547,939
1945,1547,938
1946,1547,937
1947,1548,937
1948,1550,937
1949,1552,939
1950,1555,940
1951,1558,942
1952,1562,945
1953,1566,948
1954,1571,946
1955,1575,944
1956,1572,942
1957,1568,941
1958,1564,940
1959,1560,941
1960,1558,942
1961,1555,942
1962,1553,943
1963,1553,944
1964,1553,946
1965,1555,944
1966,1557,943
1967,1559,943
1968,1562,943
1969,1565,944
1970,1569,946
1971,1574,947
1972,1574,949
1973,1571,946
1974,1568,944
1975,1566,941
1976,1565,940
1977,1565,939
1978,1565,938
1979,1567,939
1980,1569,939
1981,1572,939
1982,1574,941
1983,1573,944
1984,1574,948
1985,1572,947
1986,1572,944
1987,1570,942
1988,1571,940
1989,1572,940
1990,1573,940
1991,1572,942
1992,1572,944
1993,1572,947
1994,1572,947
1995,1574,945
1996,1573,944
1997,1573,944
1998,1574,946
1999,1573,947
2000,1573,948
2001,1573,947
2002,1573,947
2003,1574,947
2004,1573,947
2005,1572,948
2006,1573,947
2007,1573,948
2008,1573,948
2009,1572,947
2010,1572,947
2011,1573,948
2012,1574,948
2013,1573,948
2014,1573,947
2015,1573,948
2016,1573,948
2017,990,938
2018,986,911
2019,983,891
2020,984,875
2021,986,863
2022,991,856
2023,1000,855
2024,1012,857
2025,1024,863
2026,1036,873
2027,1048,885
2028,1062,899
2029,1076,915
2030,1091,932
2031,1107,951
2032,1122,971
2033,1138,983
2034,1153,981
2035,1169,968
2036,1185,950
2037,1201,934
2038,1216,918
2039,1232,903
2040,1248,889
2041,1263,878
2042,1277,871
2043,1290,867
2044,1300,869
2045,1310,876
2046,1320,887
2047,1330,900
2048,1341,915
2049,1353,930
2050,1364,945
2051,1377,962
2052,1388,976
2053,1401,983
2054,1413,978
2055,1425,965
2056,1439,951
2057,1452,939
2058,1467,927
2059,1482,915
2060,1497,905
2061,1513,895
2062,1528,889
2063,1540,883
2064,1552,875
2065,1564,866
2066,1572,860
2067,1584,852
2068,1598,843
2069,1606,835
2070,1605,827
2071,1594,820
2072,1582,814
2073,1575,808
2074,1570,802
2075,1572,799
2076,1578,798
2077,1587,796
2078,1598,795
2079,1604,794
2080,1602,794
2081,1594,794
2082,1584,795
2083,1579,796
2084,1580,798
2085,1586,800
2086,1596,801
2087,1602,803
2088,1600,804
2089,1591,805
2090,1583,806
2091,1581,808
2092,1587,811
2093,1595,815
2094,1599,819
2095,1598,823
2096,1592,828
2097,1584,833
2098,1578,840
2099,1580,848
2100,1584,857
2101,1589,865
2102,1594,875
2103,1594,884
2104,1589,894
2105,1586,905
2106,1582,916
2107,1581,927
2108,1581,938
2109,1580,950
2110,1577,961
2111,1574,972
2112,1572,979
2113,1570,978
2114,1569,970
2115,1568,959
2116,1566,950
2117,1565,938
2118,1563,928
2119,1557,927
2120,1548,931
2121,1540,937
2122,1535,941
2123,1531,939
2124,1535,934
2125,1541,929
2126,1547,924
2127,1552,927
2128,1556,935
2129,1561,943
2130,1567,950
2131,1572,951
2132,1576,945
2133,1574,939
2134,1565,937
2135,1558,935
2136,1551,934
2137,1544,933
2138,1539,933
2139,1534,932
2140,1530,933
2141,1530,930
2142,1532,929
2143,1535,930
2144,1538,932
2145,1541,935
2146,1544,939
2147,1548,944
2148,1554,945
2149,1560,943
2150,1567,943
2151,1575,944
2152,1577,946
2153,1573,947
2154,1566,946
2155,1559,945
2156,1554,944
2157,1549,943
2158,1545,942
2159,1543,939
2160,1541,937
2161,1539,936
2162,1538,935
2163,1538,935
2164,1539,936
2165,1541,937
2166,1542,939
2167,1545,941
2168,1549,944
2169,1553,944
2170,1558,945
2171,1564,946
2172,707,368
2173,737,402
2174,763,433
2175,790,459
2176,816,485
2177,842,512
2178,866,539
2179,887,568
2180,909,593
2181,932,617
2182,956,643
2183,980,667
2184,1004,691
2185,1028,715
2186,1049,736
2187,1067,753
2188,1086,766
2189,1106,776
2190,1124,786
2191,1142,793
2192,1159,801
2193,1177,808
2194,1195,815
2195,1210,820
2196,1223,829
2197,1238,840
2198,1256,852
2199,1274,867
2200,1294,881
2201,1314,895
2202,1334,911
2203,1354,927
2204,1375,943
2205,1396,959
2206,1417,975
2207,1438,983
2208,1459,979
2209,1480,968
2210,1503,954
2211,1524,941
2212,1547,929
2213,1570,920
2214,1592,913
2215,1610,905
2216,1615,898
2217,1604,891
2218,1586,884
2219,1569,878
2220,1556,874
2221,1543,870
2222,1535,872
2223,1531,881
2224,1527,892
2225,1523,905
2226,1519,920
2227,1516,935
2228,1513,950
2229,1509,966
2230,1506,979
2231,1504,983
2232,1502,976
2233,1500,963
2234,1499,949
2235,1498,937
2236,1498,925
2237,1498,914
2238,1497,904
2239,1498,894
2240,1498,887
2241,1500,888
2242,1502,896
2243,1504,905
2244,1507,915
2245,1512,925
2246,1515,937
2247,1517,948
2248,1518,961
2249,1520,973
2250,1522,980
2251,1523,977
2252,1525,967
2253,1527,955
2254,1530,945
2255,1533,934
2256,1539,924
2257,1548,919
2258,1555,915
2259,1564,913
2260,1573,911
2261,1583,910
2262,1593,908
2263,1601,908
2264,1602,907
2265,1595,908
2266,1586,908
2267,1577,910
2268,1568,911
2269,1561,913
2270,1554,915
2271,1548,917
2272,1543,920
2273,1538,927
2274,1534,938
2275,1532,944
2276,1529,948
2277,1524,953
2278,1519,958
2279,1515,964
2280,1512,971
2281,1510,971
2282,1509,965
2283,1509,959
2284,1510,953
2285,1510,948
2286,1512,945
2287,1514,941
2288,1516,938
2289,1517,935
2290,1518,936
2291,1520,937
2292,1523,936
2293,1526,935
2294,1532,931
2295,1541,927
2296,1549,924
2297,1556,930
2298,1563,939
2299,1569,948
2300,1577,953
2301,1583,955
2302,1590,959
2303,1596,964
2304,1596,967
2305,1590,968
2306,1582,966
2307,1574,965
2308,1567,965
2309,1561,966
2310,1555,967
2311,1549,968
2312,1544,969
2313,1540,967
2314,1536,966
2315,1533,966
2316,1531,967
2317,1530,969
2318,1530,968
2319,1532,966
2320,1535,966
2321,1538,965
2322,1542,966
2323,1546,968
2324,1550,969
2325,1554,966
2326,1558,963
2327,1562,960
2328,1567,958
2329,1572,957
2330,1577,960
2331,1583,963
2332,1589,967
2333,1593,969
2334,1591,966
2335,1586,961
2336,1581,958
2337,1577,956
2338,1574,957
2339,1572,960
2340,1570,964
2341,1572,969
2342,1574,969
2343,1576,965
2344,1579,961
2345,1583,959
2346,1588,958
2347,1592,956
2348,1594,955
2349,1591,953
2350,1587,951
2351,1587,951
2352,1591,951
2353,1594,953
2354,1593,954
2355,1590,957
2356,1590,961
2357,1590,965
2358,1589,969
2359,1586,967
2360,1582,965
2361,1579,964
2362,1577,963
2363,1575,964
2364,1574,966
2365,1576,968
2366,1579,970
2367,1582,968
2368,1586,967
2369,1589,965
2370,1592,964
2371,1593,963
2372,1590,962
2373,1588,961
2374,1586,960
2375,1586,959
2376,1378,449
2377,1363,417
2378,1348,385
2379,1335,354
2380,1323,332
2381,1310,313
2382,1295,297
2383,1282,280
2384,1270,264
2385,1258,247
2386,1250,232
2387,1244,216
2388,1239,200
2389,1234,185
2390,1227,168
2391,1220,150
2392,1214,130
2393,1209,111
2394,1204,94
2395,1199,88
2396,1195,97
2397,1191,115
2398,1188,131
2399,1185,148
2400,1183,163
2401,1181,171
2402,1179,180
2403,1179,183
2404,1181,181
2405,1185,173
2406,1191,166
2407,1199,155
2408,1208,144
2409,1217,132
2410,1227,120
2411,1236,107
2412,1247,99
2413,1257,96
2414,1268,100
2415,1279,110
2416,1290,121
2417,1302,131
2418,1312,138
2419,1322,143
2420,1333,146
2421,1340,142
2422,1348,133
2423,1357,125
2424,1364,113
2425,1372,100
2426,1381,94
2427,1391,97
2428,1400,107
2429,1411,119
2430,1422,127
2431,1435,128
2432,1449,122
2433,1463,115
2434,1479,108
2435,1495,101
2436,1511,101
2437,1528,107
2438,1545,113
2439,1563,119
2440,1581,125
2441,1599,130
2442,1610,135
2443,1609,140
2444,1595,146
2445,1579,153
2446,1565,157
2447,1555,161
2448,1544,164
2449,1534,167
2450,1530,163
2451,1527,156
2452,1525,149
2453,1524,143
2454,1525,135
2455,1525,123
2456,1525,112
2457,1526,101
2458,1528,94
2459,1529,95
2460,1531,104
2461,1534,115
2462,1538,125
2463,1542,135
2464,1547,140
2465,1552,138
2466,1560,131
2467,1567,121
2468,1576,113
2469,1586,105
2470,1595,99
2471,1603,97
2472,1605,98
2473,1599,99
2474,1590,105
2475,1579,111
2476,1570,117
2477,1562,123
2478,1554,129
2479,1547,135
2480,1542,135
2481,1538,129
2482,1535,123
2483,1532,117
2484,1531,111
2485,1531,105
2486,1532,100
2487,1534,104
2488,1536,110
2489,1539,115
2490,1543,121
2491,1548,126
2492,1553,132
2493,1559,137
2494,1566,141
2495,1574,145
2496,1583,149
2497,1592,152
2498,1599,154
2499,1600,157
2500,1594,159
2501,1585,162
2502,1577,164
2503,1574,165
2504,1579,163
2505,1585,161
2506,1591,159
2507,1596,157
2508,1594,155
2509,1588,153
2510,1582,151
2511,1578,149
2512,1574,147
2513,1570,144
2514,1568,142
2515,1566,139
2516,1566,135
2517,1566,132
2518,1568,129
2519,1569,124
2520,1572,121
2521,1575,117
2522,1579,113
2523,1584,110
2524,1588,106
2525,1594,102
2526,1595,101
2527,1590,104
2528,1585,108
2529,1581,111
2530,1577,114
2531,1574,117
2532,1572,120
2533,1571,124
2534,1571,127
2535,1571,130
2536,1572,133
2537,1095,670
2538,1048,679
2539,1003,687
2540,961,692
2541,927,696
2542,896,700
2543,867,705
2544,840,711
2545,814,716
2546,787,722
2547,761,727
2548,733,732
2549,705,736
2550,675,742
2551,646,748
2552,617,754
2553,588,759
2554,559,763
2555,531,769
2556,506,775
2557,485,783
2558,466,792
2559,449,801
2560,441,810
2561,447,820
2562,462,829
2563,478,839
2564,494,849
2565,512,859
2566,530,869
2567,547,878
2568,562,885
2569,576,892
2570,588,901
2571,600,911
2572,612,922
2573,623,933
2574,630,944
2575,633,956
2576,635,968
2577,637,974
2578,637,969
2579,639,959
2580,640,947
2581,642,937
2582,647,929
2583,653,923
2584,659,917
2585,665,912
2586,670,908
2587,669,908
2588,664,911
2589,659,914
2590,654,918
2591,647,923
2592,642,929
2593,637,934
2594,632,937
2595,624,935
2596,612,933
2597,600,930
2598,587,928
2599,575,927
2600,562,926
2601,550,927
2602,536,929
2603,524,931
2604,512,934
2605,500,939
2606,488,944
2607,476,949
2608,465,946
2609,456,942
2610,451,938
2611,451,935
2612,454,933
2613,462,930
2614,470,929
2615,481,929
2616,494,926
2617,506,923
2618,519,920
2619,531,918
2620,537,911
2621,536,902
2622,530,894
2623,525,888
2624,515,882
2625,507,876
2626,501,870
2627,495,865
2628,489,861
2629,489,859
2630,495,860
2631,501,863
2632,507,864
2633,512,866
2634,521,871
2635,526,877
2636,525,881
2637,518,886
2638,509,890
2639,504,893
2640,500,897
2641,495,903
2642,489,908
2643,485,914
2644,489,920
2645,495,927
2646,499,931
2647,502,927
2648,504,920
2649,503,918
2650,498,920
2651,492,923
2652,485,927
2653,485,927
2654,491,925
2655,497,922
2656,503,920
2657,507,921
2658,512,922
2659,516,924
2660,518,920
2661,521,917
2662,523,914
2663,526,913
2664,528,911
2665,530,911
2666,531,911
2667,529,912
2668,528,913
2669,526,915
2670,523,916
2671,519,917
2672,516,919
2673,511,919
2674,507,921
2675,505,925
2676,503,926
2677,499,924
2678,495,923
2679,489,921
2680,485,921
2681,489,922
2682,494,923
2683,497,925
2684,501,927
2685,502,926
2686,501,923
2687,499,923
2688,495,923
2689,492,925
2690,487,927
2691,487,927
2692,912,718
2693,913,697
2694,917,680
2695,924,665
2696,934,650
2697,946,634
2698,958,620
2699,970,607
2700,986,596
2701,1003,586
2702,1020,576
2703,1036,566
2704,1050,556
2705,1062,545
2706,1073,531
2707,1081,517
2708,1089,506
2709,1096,499
2710,1103,493
2711,1108,493
2712,1113,494
2713,1119,494
2714,1126,495
2715,1133,496
2716,1140,497
2717,1146,498
2718,1145,496
2719,1140,492
2720,1135,488
2721,1130,485
2722,1126,482
2723,1122,479
2724,1118,477
2725,1115,474
2726,1111,472
2727,1109,471
2728,1106,470
2729,1104,469
2730,1103,467
2731,1103,466
2732,1104,467
2733,1105,468
2734,1106,470
2735,1107,472
2736,1108,475
2737,1110,477
2738,1113,480
2739,1114,483
2740,1117,487
2741,1119,491
2742,1121,495
2743,1124,498
2744,1127,501
2745,1131,505
2746,1135,508
2747,1141,512
2748,1145,516
2749,1143,520
2750,1139,525
2751,1136,531
2752,1133,535
2753,1133,539
2754,1137,543
2755,1137,548
2756,1133,552
2757,1129,556
2758,1125,560
2759,1121,563
2760,1117,567
2761,1114,572
2762,1111,577
2763,1108,583
2764,1106,588
2765,1102,593
2766,1096,597
2767,1088,604
2768,1081,611
2769,1072,619
2770,1061,627
2771,1051,635
2772,1040,645
2773,1028,652
2774,1015,662
2775,1003,674
2776,992,687
2777,984,697
2778,977,704
2779,973,707
2780,973,708
2781,975,708
2782,980,707
2783,987,703
2784,997,697
2785,1009,689
2786,1022,682
2787,1034,675
2788,1044,669
2789,1051,663
2790,1051,656
2791,1045,650
2792,1038,643
2793,1033,636
2794,1028,630
2795,1022,624
2796,1018,623
2797,1017,629
2798,1015,636
2799,1014,643
2800,1012,650
2801,1011,658
2802,1010,670
2803,1009,682
2804,1009,694
2805,1011,706
2806,1015,714
2807,1021,719
2808,1027,725
2809,1033,726
2810,1034,723
2811,1032,717
2812,1029,711
2813,1025,703
2814,1021,694
2815,1017,684
2816,1013,675
2817,1009,667
2818,1005,659
2819,1002,653
2820,999,657
2821,995,664
2822,992,671
2823,988,679
2824,985,686
2825,988,685
2826,995,683
2827,1001,680
2828,1009,677
2829,1015,674
2830,1022,672
2831,1029,670
2832,1036,668
2833,1037,667
2834,1031,669
2835,1025,671
2836,1019,674
2837,1013,676
2838,1008,679
2839,1002,683
2840,997,687
2841,993,692
2842,994,691
2843,997,685
2844,999,680
2845,1002,675
2846,1005,671
2847,1009,667
2848,1012,664
2849,1015,661
2850,1018,658
2851,1021,656
2852,1025,658
2853,1030,660
2854,1033,663
2855,1034,667
2856,1035,673
2857,1033,677
2858,1031,683
2859,1029,688
2860,1028,694
2861,1026,700
2862,1024,706
2863,1020,705
2864,1014,703
2865,1009,701
2866,1004,699
2867,1001,696
2868,998,692
2869,995,690
2870,992,687
2871,990,685
2872,988,683
2873,987,681
2874,987,679
2875,987,679
2876,989,677
2877,991,677
2878,992,677
2879,993,676
2880,994,675
2881,994,673
2882,995,672
2883,994,672
2884,994,673
2885,994,674
2886,994,675
2887,993,676
2888,992,676
2889,991,677
2890,990,677
2891,989,679
2892,989,680
2893,988,681
2894,987,683
2895,987,684
2896,987,686
2897,989,687
2898,992,688
2899,995,688
2900,998,689
2901,1001,690
2902,1005,691
2903,1007,693
2904,1011,696
2905,1015,699
2906,1018,702
2907,1022,705
2908,1024,705
2909,1025,701
2910,1026,697
2911,1027,693
2912,1029,690
2913,1029,688
2914,1031,686
2915,1033,685
2916,1035,685
2917,1034,685
2918,1033,685
2919,1031,687
2920,1030,689
2921,1030,691
2922,1030,694
2923,1031,697
2924,1030,699
2925,1027,701
2926,1025,703
2927,1023,705
2928,1020,705
2929,1017,705
2930,1015,705
2931,1013,705
2932,1011,704
2933,1010,703
2934,1010,703
2935,1010,703
2936,1012,704
2937,1013,705
2938,1014,705
2939,1016,705
2940,1018,705
2941,1020,705
2942,1023,705
2943,1024,705
2944,1023,705
2945,1022,705
2946,1020,706
2947,1019,706
2948,1017,706
2949,1015,705
2950,1014,705
2951,1014,705
2952,1015,705
2953,1016,705
2954,1017,705
2955,1164,476
2956,1127,466
2957,1092,457
2958,1063,452
2959,1037,452
2960,1013,459
2961,990,471
2962,968,484
2963,947,496
2964,925,510
2965,905,525
2966,887,539
2967,869,552
2968,851,564
2969,832,573
2970,813,582
2971,793,582
2972,776,576
2973,761,566
2974,748,560
2975,734,556
2976,724,557
2977,718,564
2978,713,576
2979,707,590
2980,703,606
2981,699,623
2982,692,642
2983,683,661
2984,674,683
2985,664,705
2986,654,727
2987,643,746
2988,630,764
2989,616,782
2990,602,797
2991,587,813
2992,571,830
2993,556,848
2994,540,865
2995,524,878
2996,505,890
2997,488,902
2998,474,914
2999,462,926
3000,452,940
3001,448,952
3002,453,965
3003,460,973
3004,470,972
3005,480,964
3006,489,952
3007,498,937
3008,506,923
3009,514,910
3010,523,898
3011,530,887
3012,539,877
3013,549,869
3014,556,865
3015,563,864
3016,573,866
3017,583,869
3018,593,871
3019,600,875
3020,603,877
3021,601,879
3022,597,879
3023,588,876
3024,580,872
3025,572,867
3026,564,863
3027,561,859
3028,557,850
3029,553,840
3030,548,836
3031,542,836
3032,539,843
3033,538,853
3034,537,864
3035,534,871
3036,530,875
3037,523,876
3038,512,875
3039,505,877
3040,498,878
3041,491,880
3042,485,883
3043,487,886
3044,493,891
3045,499,895
3046,504,900
3047,510,905
3048,516,909
3049,523,911
3050,530,914
3051,534,915
3052,532,911
3053,528,907
3054,525,903
3055,526,907
3056,527,912
3057,529,918
3058,527,920
3059,520,919
3060,514,917
3061,511,919
3062,511,926
3063,511,927
3064,509,922
3065,508,920
3066,508,925
3067,508,927
3068,507,922
3069,507,920
3070,509,925
3071,511,926
3072,511,921
3073,513,918
3074,517,917
3075,520,917
3076,523,917
3077,525,917
3078,527,916
3079,529,917
3080,528,917
3081,526,917
3082,525,917
3083,524,918
3084,521,919
3085,518,920
3086,515,921
3087,512,921
3088,508,922
3089,505,923
3090,501,926
3091,497,929
3092,495,927
3093,491,924
3094,487,922
3095,488,920
3096,492,919
3097,494,918
3098,496,919
3099,497,921
3100,498,924
3101,499,927
3102,499,927
3103,498,925
3104,496,922
3105,495,921
3106,492,920
3107,489,920
3108,487,921
3109,490,922
3110,493,924
3111,495,925
3112,497,926
3113,499,927
3114,500,927
3115,501,925
3116,503,925
3117,504,924
3118,504,925
3119,504,925
3120,503,925
3121,501,926
3122,499,927
3123,497,928
3124,496,928
3125,496,927
3126,495,926
3127,493,926
3128,491,927
3129,488,927
3130,489,927
3131,491,927
3132,492,926
3133,493,926
3134,493,927
3135,492,928
3136,490,928
3137,489,928
3138,488,927
3139,488,925
3140,489,924
3141,489,924
3142,490,925
3143,491,925
3144,489,925
3145,489,924
3146,489,925
3147,487,926
3148,489,927
3149,489,927
3150,489,927
3151,488,927
3152,489,927
3153,489,927
3154,489,927
3155,488,926
3156,764,367
3157,766,365
3158,764,362
3159,761,358
3160,759,355
3161,757,351
3162,754,347
3163,751,343
3164,748,338
3165,744,338
3166,739,340
3167,735,343
3168,732,347
3169,729,351
3170,731,353
3171,734,355
3172,738,356
3173,741,357
3174,743,358
3175,745,359
3176,747,360
3177,748,362
3178,748,365
3179,749,367
3180,749,368
3181,749,370
3182,747,371
3183,745,371
3184,743,371
3185,741,371
3186,739,371
3187,736,370
3188,733,370
3189,730,369
3190,730,370
3191,733,372
3192,735,373
3193,737,375
3194,739,376
3195,740,377
3196,741,378
3197,742,378
3198,742,379
3199,742,379
3200,742,380
3201,743,379
3202,742,379
3203,742,380
3204,743,379
3205,743,379
3206,742,380
3207,742,380
3208,742,379
3209,742,379
3210,743,380
3211,742,380
3212,742,380
3213,742,379
3214,743,379
3215,742,379
3216,742,380
3217,742,380
3218,742,379
3219,742,379
3220,742,380
3221,742,380
3222,742,380
3223,742,380
3224,742,380
3225,742,380
3226,742,380
3227,742,380
3228,742,380
3229,742,380
3230,742,380
3231,742,380
3232,742,380
3233,742,380
3234,742,380
3235,754,433
3236,750,431
3237,746,428
3238,743,422
3239,740,416
3240,738,405
3241,736,396
3242,739,389
3243,745,384
3244,751,378
3245,756,371
3246,761,364
3247,765,357
3248,770,352
3249,774,345
3250,773,338
3251,774,330
3252,775,323
3253,781,321
3254,786,320
3255,792,317
3256,796,315
3257,801,311
3258,806,308
3259,810,305
3260,815,302
3261,820,299
3262,824,299
3263,829,301
3264,833,305
3265,836,307
3266,838,304
3267,839,299
3268,841,297
3269,839,293
3270,837,286
3271,835,276
3272,833,264
3273,830,250
3274,827,235
3275,823,221
3276,820,206
3277,818,191
3278,817,177
3279,818,160
3280,819,143
3281,821,126
3282,822,108
3283,822,96
3284,823,96
3285,822,108
3286,822,123
3287,822,138
3288,821,153
3289,820,167
3290,821,179
3291,826,183
3292,836,181
3293,846,174
3294,856,168
3295,866,161
3296,875,153
3297,884,145
3298,894,136
3299,903,127
3300,912,116
3301,921,106
3302,931,103
3303,941,108
3304,950,118
3305,958,128
3306,966,138
3307,973,147
3308,981,154
3309,988,153
3310,995,145
3311,1001,135
3312,1008,125
3313,1015,114
3314,1022,104
3315,1029,101
3316,1037,106
3317,1045,116
3318,1053,125
3319,1061,133
3320,1070,140
3321,1079,145
3322,1088,147
3323,1095,140
3324,1102,132
3325,1109,125
3326,1116,119
3327,1123,112
3328,1131,110
3329,1139,111
3330,1153,111
3331,1164,117
3332,1174,125
3333,1185,131
3334,1195,138
3335,1206,143
3336,1217,149
3337,1229,153
3338,1240,155
3339,1249,151
3340,1256,141
3341,1264,130
3342,1273,120
3343,1283,109
3344,1291,100
3345,1301,98
3346,1311,103
3347,1321,113
3348,1332,123
3349,1343,127
3350,1353,124
3351,1365,114
3352,1375,105
3353,1387,98
3354,1398,99
3355,1410,107
3356,1423,116
3357,1435,125
3358,1449,127
3359,1465,124
3360,1482,122
3361,1498,120
3362,1515,118
3363,1533,115
3364,1552,113
3365,1571,110
3366,1590,108
3367,1607,105
3368,1612,101
3369,1603,99
3370,1589,99
3371,1573,105
3372,1559,113
3373,1546,120
3374,1533,128
3375,1522,135
